Date,SPY_Close,SPX_Close,Daily_Return,Drawdown
2020-04-28,264.8826904296875,2863.389892578125,-0.004598627831566726,-0.15052878620908342
2020-04-29,271.8169860839844,2939.510009765625,0.026178742155813284,-0.12829069833446535
2020-04-30,269.2862548828125,2912.429931640625,-0.00931042330220655,-0.13640668092944233
2020-05-01,262.1572265625,2830.7099609375,-0.026473792074589553,-0.15926927089552093
2020-05-04,262.88037109375,2842.739990234375,0.002758438288091858,-0.15695016706238366
2020-05-05,265.3092041015625,2868.43994140625,0.009239309111239491,-0.14916096905969423
2020-05-06,263.5107421875,2848.419921875,-0.00677873924560124,-0.15492858499041862
2020-05-07,266.6904602050781,2881.18994140625,0.012066749124465037,-0.1447313202332414
2020-05-08,271.1031799316406,2929.800048828125,0.016546222625170914,-0.13057985425348462
2020-05-11,271.1587829589844,2930.18994140625,0.00020509913368682575,-0.13040153693478204
2020-05-12,265.75421142578125,2870.1201171875,-0.0199313902881052,-0.14773384329607134
2020-05-13,261.0540771484375,2820.0,-0.01768601992091623,-0.16280703952145972
2020-05-14,264.1782531738281,2852.5,0.011967543504843192,-0.15278789634498433
2020-05-15,265.3926696777344,2863.699951171875,0.004596958641811977,-0.1488932973436396
2020-05-18,273.4763488769531,2953.909912109375,0.03045931603549845,-0.12296916930749853
2020-05-19,270.6674499511719,2922.93994140625,-0.010271085369232713,-0.13197722784099028
2020-05-20,275.26556396484375,2971.610107421875,0.016988056799963847,-0.11723120768389096
2020-05-21,273.36517333984375,2948.510009765625,-0.006903844409839488,-0.12332570607590328
2020-05-22,273.8843078613281,2955.449951171875,0.0018990514232000155,-0.12166085651034378
2020-05-26,277.2585754394531,2991.77001953125,0.012320047119433575,-0.11083967687570832
2020-05-27,281.3840637207031,3036.1298828125,0.014879569638959422,-0.09760935392758086
2020-05-28,280.86492919921875,3029.72998046875,-0.0018449322062519258,-0.09927420349314037
2020-05-29,282.11639404296875,3044.31005859375,0.004455753330677714,-0.09526079152532752
2020-06-01,283.2566223144531,3055.72998046875,0.004041694476325741,-0.0916041120639202
2020-06-02,285.6020812988281,3080.820068359375,0.008280332389797529,-0.08408229217028423
2020-06-03,289.4029541015625,3122.8701171875,0.013308281177256243,-0.07189300177925843
2020-06-04,288.64263916015625,3112.35009765625,-0.0026271844520958654,-0.07433131005486536
2020-06-05,296.04046630859375,3193.929931640625,0.02562971004548209,-0.05060668993339036
2020-06-08,299.618896484375,3232.389892578125,0.012087638627251263,-0.03913076668617522
2020-06-09,297.3847351074219,3207.179931640625,-0.0074566771427569956,-0.046295658335404895
2020-06-10,295.7253723144531,3190.139892578125,-0.005579851946231673,-0.05161718736237172
2020-06-11,278.677001953125,3002.10009765625,-0.057649332649077234,-0.10629082360678585
2020-06-12,282.0144348144531,3041.31005859375,0.011975989543225651,-0.09558777185561582
2020-06-15,284.64715576171875,3066.590087890625,0.009335412029521706,-0.08714471106135016
2020-06-16,290.1260070800781,3124.739990234375,0.019247869537631246,-0.06957419155312232
2020-06-17,288.9208679199219,3113.489990234375,-0.004153847399911315,-0.07343903837834981
2020-06-18,289.0321044921875,3115.340087890625,0.0003850070542377182,-0.07308230587194428
2020-06-19,287.3803405761719,3097.739990234375,-0.005714811228038741,-0.07837946551781509
2020-06-22,289.2239074707031,3117.860107421875,0.0064150765874766424,-0.07246719920452077
2020-06-23,290.555419921875,3131.2900390625,0.004603742694772706,-0.06819707684869648
2020-06-24,283.14373779296875,3050.330078125,-0.025508669330274847,-0.09196612949634655
2020-06-25,286.1791076660156,3083.760009765625,0.010720243706277222,-0.08223178511099323
2020-06-26,279.3819274902344,3009.050048828125,-0.023751489866667308,-0.10403014756687878
2020-06-29,283.4882507324219,3053.239990234375,0.014697884287204088,-0.09086128635099347
2020-06-30,287.11956787109375,3100.2900390625,0.012809409664386484,-0.07921575612611008
2020-07-01,289.13079833984375,3115.860107421875,0.007004853356609164,-0.07276579752469724
2020-07-02,290.7230224609375,3130.010009765625,0.005506933644690015,-0.06765958029857874
2020-07-06,295.2109680175781,3179.719970703125,0.015437186634380318,-0.053266867232871454
2020-07-07,292.166259765625,3145.320068359375,-0.010313669144473736,-0.06303115953234277
2020-07-08,294.4009094238281,3169.93994140625,0.007648554833113774,-0.05586470197910692
2020-07-09,292.7249450683594,3152.050048828125,-0.005692796121957611,-0.061239471742283516
2020-07-10,295.7137756347656,3185.0400390625,0.010210371943902175,-0.05165437758251825
2020-07-13,293.1532287597656,3155.219970703125,-0.008658869102406985,-0.05986597819087196
2020-07-14,296.9521484375,3197.52001953125,0.012958819160226787,-0.04768295141587083
2020-07-15,299.68035888671875,3226.56005859375,0.009187374004781645,-0.03893365851939862
2020-07-16,298.6933898925781,3215.570068359375,-0.0032934056733218142,-0.04209883986086943
2020-07-17,299.5593566894531,3224.72998046875,0.0028991829956011017,-0.039321709105927534
2020-07-20,301.980224609375,3251.840087890625,0.008081429826381825,-0.031558054912338734
2020-07-21,302.62274169921875,3257.300048828125,0.0021276793560733864,-0.029497520978220233
2020-07-22,304.3453063964844,3276.02001953125,0.005692119130219497,-0.023973305251454823
2020-07-23,300.7138977050781,3235.659912109375,-0.01193187019837083,-0.03561912908333937
2020-07-24,298.77716064453125,3215.6298828125,-0.0064404640933699575,-0.04183018945481095
2020-07-27,300.95599365234375,3239.409912109375,0.007292501887066205,-0.03484273430328037
2020-07-28,299.0472412109375,3218.43994140625,-0.006342297484233539,-0.04096404880139835
2020-07-29,302.7252197265625,3258.43994140625,0.012298988282692935,-0.029168876874925375
2020-07-30,301.6450500488281,3246.219970703125,-0.0035681522626692663,-0.03263295014357382
2020-07-31,304.0286865234375,3271.1201171875,0.007902123619212498,-0.024988696130455464
2020-08-03,306.142333984375,3294.610107421875,0.006952131672530726,-0.01821028916374854
2020-08-04,307.3248291015625,3306.510009765625,0.003862566479446272,-0.01441806113680716
2020-08-05,309.2335510253906,3327.77001953125,0.006210763801311137,-0.008296844507689567
2020-08-06,311.3006286621094,3349.159912109375,0.006684519289270163,-0.0016677856355710753
2020-08-07,311.5242004394531,3351.280029296875,0.0007181860772482729,-0.0009507973387461416
2020-08-10,312.4552917480469,3360.469970703125,0.0029888249685909862,0.0
2020-08-11,309.87603759765625,3333.68994140625,-0.008254794264999865,-0.008254794264999827
2020-08-12,314.1965026855469,3380.35009765625,0.01394255948728862,0.0
2020-08-13,313.6285095214844,3373.429931640625,-0.001807764119612032,-0.0018077641196119776
2020-08-14,313.63787841796875,3372.85009765625,2.9872591935875548e-05,-0.0017779455302760182
2020-08-17,314.63409423828125,3381.989990234375,0.003176324955829868,0.0
2020-08-18,315.31390380859375,3389.780029296875,0.0021606354262346805,0.0
2020-08-19,314.0010070800781,3374.85009765625,-0.004163776835266364,-0.004163776835266351
2020-08-20,314.97857666015625,3385.510009765625,0.003113268932378954,-0.0010634708599499467
2020-08-21,316.0960388183594,3397.159912109375,0.003547740198879712,0.0
2020-08-24,319.2990417480469,3431.280029296875,0.010133005594315847,0.0
2020-08-25,320.416259765625,3443.6201171875,0.0034989707813144477,0.0
2020-08-26,323.6287536621094,3478.72998046875,0.01002600148579913,0.0
2020-08-27,324.3363952636719,3484.550048828125,0.002186584453806928,0.0
2020-08-28,326.4313659667969,3508.010009765625,0.006459252596126008,0.0
2020-08-31,325.2488708496094,3500.31005859375,-0.003622492322958304,-0.00362249232295826
2020-09-01,328.3122863769531,3526.64990234375,0.009418681514071103,0.0
2020-09-02,333.0610046386719,3580.840087890625,0.014464028483742064,0.0
2020-09-03,321.598876953125,3455.06005859375,-0.03441449922359363,-0.03441449922359359
2020-09-04,318.9731750488281,3426.9599609375,-0.008164524482091373,-0.04229804568423501
2020-09-08,310.2579040527344,3331.840087890625,-0.027322896336845925,-0.06846523690359943
2020-09-09,316.3846130371094,3398.9599609375,0.019747148757034205,-0.05007008136438617
2020-09-10,310.8910827636719,3339.18994140625,-0.017363455892190127,-0.06656414760728743
2020-09-11,311.0493469238281,3340.969970703125,0.0005090662580262695,-0.06608896691080228
2020-09-14,315.1462707519531,3383.5400390625,0.01317129860146693,-0.05378814582678005
2020-09-15,316.73846435546875,3401.199951171875,0.005052236854069525,-0.04900765942536855
2020-09-16,315.4814758300781,3385.489990234375,-0.003968537663868732,-0.05278170834698966
2020-09-17,312.7066955566406,3357.010009765625,-0.008795382569251164,-0.06111285559867041
2020-09-18,309.1065979003906,3319.469970703125,-0.011512697704926245,-0.07192197947120434
2020-09-21,305.6663513183594,3281.06005859375,-0.011129644612567824,-0.08225115801242525
2020-09-22,308.7794189453125,3315.570068359375,0.010184528370644097,-0.07290431889407695
2020-09-23,301.6185302734375,3236.919921875,-0.023190951962841932,-0.09440455029956267
2020-09-24,302.4224853515625,3246.590087890625,0.0026654697819665785,-0.09199071299369978
2020-09-25,307.311767578125,3298.4599609375,0.016167059208176182,-0.0773108730890951
2020-09-28,312.416015625,3351.60009765625,0.01660934785251067,-0.06198560842050248
2020-09-29,310.7146301269531,3335.469970703125,-0.005445897178616765,-0.06709393834910718
2020-09-30,313.07037353515625,3363.0,0.007581694518988602,-0.060020929574757256
2020-10-01,315.08026123046875,3380.800048828125,0.006419923011612649,-0.053986336310100025
2020-10-02,312.0887756347656,3348.419921875,-0.009494360529030299,-0.06296813109856078
2020-10-05,317.623046875,3408.60009765625,0.017733003146229942,-0.04635174201921376
2020-10-06,313.1078186035156,3360.969970703125,-0.01421568212983404,-0.059908502518338576
2020-10-07,318.5579528808594,3419.43994140625,0.017406573561949967,-0.04354473071246043
2020-10-08,321.3811950683594,3446.830078125,0.008862570097428746,-0.03506807884334458
2020-10-09,324.25115966796875,3477.139892578125,0.0089300949889084,-0.0264511451295857
2020-10-12,329.4675598144531,3534.219970703125,0.016087529653944665,-0.010789149057294093
2020-10-13,327.31732177734375,3511.929931640625,-0.006526402897815919,-0.017245137621437485
2020-10-14,325.2607727050781,3488.669921875,-0.0062830438092872365,-0.023419829475552063
2020-10-15,324.8587646484375,3483.340087890625,-0.0012359561631034577,-0.024626839756076352
2020-10-16,324.6623840332031,3483.81005859375,-0.0006045107493002355,-0.025216463316022744
2020-10-19,319.7264099121094,3426.919921875,-0.015203406257834118,-0.040036493437677616
2020-10-20,321.0071716308594,3443.1201171875,0.00400580521046745,-0.036191066621231595
2020-10-21,320.3995056152344,3435.56005859375,-0.0018929982546427304,-0.03801555524992663
2020-10-22,322.1570739746094,3453.489990234375,0.005485552657143122,-0.032738538922897485
2020-10-23,323.2508850097656,3465.389892578125,0.0033952724416737023,-0.029454422740209294
2020-10-26,317.2772216796875,3400.969970703125,-0.018479959706522275,-0.0473900659013136
2020-10-27,316.1834411621094,3390.679931640625,-0.0034473969224376733,-0.05067409045640895
2020-10-28,305.3766174316406,3271.030029296875,-0.03417896804066989,-0.08312107037887918
2020-10-29,308.480224609375,3310.110107421875,0.010163211590452415,-0.07380263581431229
2020-10-30,305.2644958496094,3269.9599609375,-0.010424424333318805,-0.08345771015498532
2020-11-02,308.6859130859375,3310.239990234375,0.01120804182224222,-0.0731850658385487
2020-11-03,314.13604736328125,3369.159912109375,0.01765592158987328,-0.05682129403267055
2020-11-04,321.1567687988281,3443.43994140625,0.022349302139871297,-0.03574190816111393
2020-11-05,327.42022705078125,3510.449951171875,0.019502806294195096,-0.016936169378370006
2020-11-06,327.345458984375,3509.43994140625,-0.0002283550624826436,-0.017160656980836
2020-11-09,331.4587707519531,3550.5,0.0125656600838151,-0.004810631879456938
2020-11-10,330.97259521484375,3545.530029296875,-0.0014667752975926485,-0.006270351061042944
2020-11-11,333.4313049316406,3572.659912109375,0.007428741087161184,0.0
2020-11-12,330.1967468261719,3537.010009765625,-0.009700823100973976,-0.009700823100973954
2020-11-13,334.7681884765625,3585.14990234375,0.013844599301268135,0.0
2020-11-16,338.9469299316406,3626.909912109375,0.012482492658858702,0.0
2020-11-17,337.12396240234375,3609.530029296875,-0.0053783273082441685,-0.005378327308244196
2020-11-18,333.06671142578125,3567.7900390625,-0.012034893478501396,-0.01734849319049831
2020-11-19,334.4690246582031,3581.8701171875,0.0042103073778190225,-0.013211228301553317
2020-11-20,332.1785583496094,3557.5400390625,-0.006848067054742613,-0.019968823979011424
2020-11-23,334.16986083984375,3577.590087890625,0.0059946749727854964,-0.01409385561556885
2020-11-24,339.5545654296875,3635.409912109375,0.016113675171994135,0.0
2020-11-25,339.0310363769531,3629.64990234375,-0.0015418112610910972,-0.001541811261091065
2020-11-27,339.97528076171875,3638.35009765625,0.0027851266800120733,0.0
2020-11-30,338.4701232910156,3621.6298828125,-0.004427255614969372,-0.0044272556149694215
2020-12-01,342.1720886230469,3662.449951171875,0.010937347426816402,0.0
2020-12-02,342.8919372558594,3669.010009765625,0.002103761986283814,0.0
2020-12-03,342.79852294921875,3666.719970703125,-0.00027243074709837334,-0.00027243074709838114
2020-12-04,345.7525329589844,3699.1201171875,0.008617335875169996,0.0
2020-12-07,345.0421142578125,3691.9599609375,-0.0020547028103945486,-0.002054702810394595
2020-12-08,346.05169677734375,3702.25,0.0029259689696223834,0.0
2020-12-09,342.9480285644531,3672.820068359375,-0.008968799291533602,-0.008968799291533554
2020-12-10,342.8358154296875,3668.10009765625,-0.0003272015740558576,-0.00929306626034378
2020-12-11,342.4338684082031,3663.4599609375,-0.0011724184096127965,-0.010454589307991183
2020-12-14,340.9006652832031,3647.489990234375,-0.004477369987165858,-0.014885150230761321
2020-12-15,345.5094909667969,3694.6201171875,0.013519556143326783,-0.0015668347116810715
2020-12-16,346.05169677734375,3701.169921875,0.001569293535264915,0.0
2020-12-17,347.9867858886719,3722.47998046875,0.005591907594584722,0.0
2020-12-18,346.59735107421875,3709.409912109375,-0.003992780389361239,-0.0039927803893612035
2020-12-21,345.35809326171875,3694.919921875,-0.00357549706787752,-0.007554001282663928
2020-12-22,344.77606201171875,3687.260009765625,-0.001685297844052358,-0.00922656838464062
2020-12-23,345.0858459472656,3690.010009765625,0.0008985076682508364,-0.008336350858834968
2020-12-24,346.4283447265625,3703.06005859375,0.0038903327825912104,-0.004478449255277045
2020-12-28,349.404541015625,3735.360107421875,0.00859108769350736,0.0
2020-12-29,348.7378845214844,3727.0400390625,-0.0019079789066359654,-0.001907978906635941
2020-12-30,349.23553466796875,3732.0400390625,0.0014270033987480168,-0.0004836982002723663
2020-12-31,351.00982666015625,3756.070068359375,0.0050805024576734414,0.0
2021-01-04,346.231201171875,3700.64990234375,-0.01361393649217646,-0.013613936492176503
2021-01-05,348.6158752441406,3726.860107421875,0.006887519276698173,-0.0068201834655000175
2021-01-06,350.70001220703125,3748.139892578125,0.005978319149783529,-0.0008826375491332294
2021-01-07,355.9105224609375,3803.7900390625,0.014857456722386031,0.0
2021-01-08,357.9384460449219,3824.679931640625,0.00569784666652251,0.0
2021-01-11,355.5256652832031,3799.610107421875,-0.006740770063621282,-0.006740770063621336
2021-01-12,355.6007080078125,3801.18994140625,0.0002110754073116894,-0.0065311174670965215
2021-01-13,356.5584411621094,3809.840087890625,0.0026932824730929728,-0.003855425138207442
2021-01-14,355.3096923828125,3795.5400390625,-0.003502227503651034,-0.007344150065901169
2021-01-15,352.7184753417969,3768.25,-0.007292840855643856,-0.01458343120389444
2021-01-19,355.48809814453125,3798.909912109375,0.007852219252338699,-0.006845724250820215
2021-01-20,360.4076232910156,3851.85009765625,0.01383879002465016,0.0
2021-01-21,360.73614501953125,3853.070068359375,0.0009115282454787987,0.0
2021-01-22,359.4593505859375,3841.469970703125,-0.0035394136440767276,-0.003539413644076672
2021-01-25,360.8769836425781,3855.360107421875,0.003943792404703883,0.0
2021-01-26,360.3137512207031,3849.6201171875,-0.0015607324584403504,-0.0015607324584402974
2021-01-27,351.5074768066406,3750.77001953125,-0.024440572651551085,-0.025963159914951243
2021-01-28,354.530517578125,3787.3798828125,0.00860021755141016,-0.017586231187131703
2021-01-29,347.4329528808594,3714.239990234375,-0.020019615647619338,-0.03725377724569452
2021-02-01,353.21612548828125,3773.860107421875,0.01664543492339665,-0.021228447647091805
2021-02-02,358.210693359375,3826.31005859375,0.014140260058029153,-0.007388363359420804
2021-02-03,358.49224853515625,3830.169921875,0.0007860043851308784,-0.006608166260289346
2021-02-04,362.5668640136719,3871.739990234375,0.011365979306847018,0.0
2021-02-05,363.9939270019531,3886.830078125,0.003935999480160435,0.0
2021-02-08,366.6226501464844,3915.590087890625,0.007221887370986613,0.0
2021-02-09,366.3785400390625,3911.22998046875,-0.0006658347685947197,-0.0006658347685947407
2021-02-10,366.21893310546875,3909.8798828125,-0.0004356339581917945,-0.001101178666550797
2021-02-11,366.8103332519531,3916.3798828125,0.001614881408422475,0.0
2021-02-12,368.62237548828125,3934.830078125,0.004939997791947315,0.0
2021-02-16,368.3031311035156,3932.590087890625,-0.0008660472233752436,-0.0008660472233752777
2021-02-17,368.3876647949219,3931.330078125,0.0002295220547079424,-0.0006367239456055119
2021-02-18,366.8197937011719,3913.969970703125,-0.004256035811141534,-0.004890049836832762
2021-02-19,366.1720275878906,3906.7099609375,-0.0017658973817780144,-0.006647311892407148
2021-02-22,363.3554382324219,3876.5,-0.00769198393996029,-0.014288164816047132
2021-02-23,363.7967224121094,3881.3701171875,0.0012144697264864224,-0.013091047633176802
2021-02-24,367.80548095703125,3925.429931640625,0.011019226666865833,-0.0022160741874877577
2021-02-25,358.9429626464844,3829.340087890625,-0.02409566678421038,-0.02625834318650738
2021-02-26,357.0934753417969,3811.14990234375,-0.005152593857952414,-0.03127563846663694
2021-03-01,365.7494201660156,3901.820068359375,0.02423999714901992,-0.007793762704882135
2021-03-02,362.8954772949219,3870.2900390625,-0.007803000397918147,-0.015535948369312803
2021-03-03,358.0887145996094,3819.719970703125,-0.013245584461792803,-0.02857575011478582
2021-03-04,353.6573791503906,3768.469970703125,-0.012374965388600945,-0.040597091584762934
2021-03-05,360.1634521484375,3841.93994140625,0.01839654247757183,-0.0229473952269961
2021-03-08,358.3703308105469,3821.35009765625,-0.00497863213825378,-0.02781178072588351
2021-03-09,363.4869079589844,3875.43994140625,0.01427734583068041,-0.013931513306793649
2021-03-10,365.7494201660156,3898.81005859375,0.006224466844584553,-0.007793762704882135
2021-03-11,369.4579162597656,3939.340087890625,0.01013944490210461,0.0
2021-03-12,369.9554748535156,3943.340087890625,0.0013467260325263908,0.0
2021-03-15,372.1617126464844,3968.93994140625,0.005963522485624262,0.0
2021-03-16,371.6922912597656,3962.7099609375,-0.0012613371305195686,-0.0012613371305195287
2021-03-17,372.9597473144531,3974.1201171875,0.0034099605627864182,0.0
2021-03-18,367.5332946777344,3915.4599609375,-0.014549700539515764,-0.014549700539515733
2021-03-19,366.8532409667969,3913.10009765625,-0.0018503186535353544,-0.01637309761073942
2021-03-22,369.7825012207031,3940.590087890625,0.0079848286093549,-0.008519005379610502
2021-03-23,366.87213134765625,3910.52001953125,-0.007870491068234231,-0.016322447692094316
2021-03-24,365.007080078125,3889.139892578125,-0.005083654794601711,-0.021323124797226447
2021-03-25,367.0605163574219,3909.52001953125,0.005625743694772645,-0.015817339537334676
2021-03-26,372.9756774902344,3974.5400390625,0.016114947996892948,0.0
2021-03-29,372.7872314453125,3971.090087890625,-0.0005052502248670265,-0.0005052502248670333
2021-03-30,371.7982482910156,3958.550048828125,-0.0026529426731236594,-0.0031568524981084823
2021-03-31,373.3052978515625,3972.889892578125,0.004053406834147566,0.0
2021-04-01,377.33660888671875,4019.8701171875,0.010798965507205827,0.0
2021-04-05,382.7526550292969,4077.909912109375,0.014353354577912425,0.0
2021-04-06,382.5265197753906,4073.93994140625,-0.0005908130248997168,-0.0005908130248996993
2021-04-07,382.9692077636719,4079.949951171875,0.001157273980745721,0.0
2021-04-08,384.7870788574219,4097.169921875,0.004746781351862017,0.0
2021-04-09,387.5845947265625,4128.7998046875,0.007270295763172507,0.0
2021-04-12,387.7258605957031,4127.990234375,0.0003644775129421074,0.0
2021-04-13,388.87493896484375,4141.58984375,0.0029636361303710945,0.0
2021-04-14,387.54693603515625,4124.66015625,-0.00341498717614086,-0.0034149871761408575
2021-04-15,391.7101135253906,4170.419921875,0.010742382671957706,0.0
2021-04-16,393.01934814453125,4185.47021484375,0.003342355925808338,0.0
2021-04-19,391.0884094238281,4163.259765625,-0.004913088197360249,-0.004913088197360274
2021-04-20,388.2250671386719,4134.93994140625,-0.007321470583530387,-0.012198587750179408
2021-04-21,391.8985290527344,4173.419921875,0.009462196609654638,-0.002851816576177055
2021-04-22,388.3192138671875,4134.97998046875,-0.0091332702732988,-0.01195904043791578
2021-04-23,392.5295715332031,4180.169921875,0.010842516969700178,-0.001246189567105006
2021-04-26,393.3489685058594,4187.6201171875,0.0020874783254054563,0.0
2021-04-27,393.2641906738281,4186.72021484375,-0.0002155282937521541,-0.00021552829375218543
2021-04-28,393.1512451171875,4183.18017578125,-0.00028720020616956887,-0.0005026666001513353
2021-04-29,395.6567077636719,4211.47021484375,0.006372770473453748,0.0
2021-04-30,393.0570373535156,4181.169921875,-0.006570520249359779,-0.006570520249359829
2021-05-03,393.9047546386719,4192.66015625,0.002156728425126264,-0.0044279626520232086
2021-05-04,391.4745788574219,4164.66015625,-0.006169450235448903,-0.010570094792246036
